"Id","Rank"
"38450","6"
"38451","6"
"38460","6"
"38469","6"
"38474","6"
"38494","6"
"38495","6"
"38501","6"
"38503","6"
"38507","6"
"38508","6"
"38509","6"
"38510","6"
"38511","6"
"38512","6"
"38513","6"
"38514","6"
"38515","6"
"38516","6"
"38517","6"
"38527","6"
"38535","6"
"38554","6"
"38555","6"
"38564","6"
"38568","6"
"38570","6"
"38588","6"
"38596","6"
"38639","6"
"38641","6"
"38658","6"
"38663","6"
"38679","6"
"38693","6"
"38729","6"
"38732","6"
"38734","6"
"38809","6"
"38813","6"
"38814","6"
"38824","6"
"38825","6"
"38826","6"
"38827","6"
"38829","6"
"38830","6"
"38831","6"
"38832","6"
"38844","6"
"38855","6"
"38869","6"
"38884","6"
"38889","6"
"38905","6"
"38908","6"
"38909","6"
"38911","6"
"38941","6"
"38947","6"
"38948","6"
"38949","6"
"38966","6"
"38972","6"
"38975","6"
"38976","6"
"38977","6"
"38984","6"
"38985","6"
"38992","6"
"39004","6"
"39007","6"
"39010","6"
"39011","6"
"39018","6"
"39022","6"
"39023","6"
"39026","6"
"39032","6"
"39036","6"
"39041","6"
"39042","6"
"39044","6"
"39045","6"
"39052","6"
"39057","6"
"39060","6"
"39063","6"
"39065","6"
"39066","6"
"39067","6"
"39068","6"
"39070","6"
"39072","6"
"39076","6"
"39078","6"
"39085","6"
"39087","6"
"39088","6"
"39090","6"
"39092","6"
"39109","6"
"39115","6"
"39116","6"
"39119","6"
"39124","6"
"39126","6"
"39132","6"
"39134","6"
"39135","6"
"39136","6"
"39140","6"
"39141","6"
"39143","6"
"39144","6"
"39149","6"
"39150","6"
"39151","6"
"39152","6"
"39155","6"
"39156","6"
"39159","6"
"39160","6"
"39162","6"
"39163","6"
"39164","6"
"39167","6"
"39168","6"
"39170","6"
"39171","6"
"39172","6"
"39174","6"
"39175","6"
"39176","6"
"39177","6"
"39181","6"
"39182","6"
"39183","6"
"39184","6"
"39185","6"
"39186","6"
"39187","6"
"39190","6"
"39191","6"
"39199","6"
"39200","6"
"39201","6"
"39202","6"
"39203","6"
"39206","6"
"39207","6"
"39208","6"
"39209","6"
"39214","6"
"39216","6"
"39220","6"
"39223","6"
"39224","6"
"39228","6"
"39231","6"
"39233","6"
"39237","6"
"39239","6"
"39241","6"
"39254","6"
"39260","6"
"39264","6"
"39265","6"
"39269","6"
"39276","6"
"39278","6"
"39282","6"
"39289","6"
"39291","6"
"39293","6"
"39296","6"
"39299","6"
"39301","6"
"39302","6"
"39308","6"
"39310","6"
"39311","6"
"39312","6"
"39316","6"
"39320","6"
"39321","6"
"39322","6"
"39323","6"
"39324","6"
"39325","6"
"39326","6"
"39340","6"
"39341","6"
"39342","6"
"39343","6"
"39344","6"
"39349","6"
"39356","6"
"39360","6"
"39362","6"
"39363","6"
"39364","6"
"39365","6"
"39366","6"
"39367","6"
"39368","6"
"39369","6"
"39371","6"
"39380","6"
"39381","6"
"39382","6"
"39384","6"
"39385","6"
"39387","6"
"39401","6"
"39409","6"
"39441","6"
"39442","6"
"39443","6"
"39444","6"
"39445","6"
"39547","6"
"39552","6"
"39555","6"
"39556","6"
"39558","6"
"39561","6"
"39562","6"
"39563","6"
"39566","6"
"39568","6"
"39570","6"
"39573","6"
"39574","6"
"39585","6"
"39597","6"
"39600","6"
"39605","6"
"39607","6"
"39617","6"
"39618","6"
"39628","6"
"39663","6"
"39664","6"
"39693","6"
"39699","6"
"39713","6"
"39719","6"
"39723","6"
"39730","6"
"39731","6"
"39742","6"
"39759","6"
"39760","6"
"39771","6"
"39772","6"
"39785","6"
"39801","6"
"39820","6"
"39821","6"
"39829","6"
"39832","6"
"39847","6"
"39848","6"
"39852","6"
"39854","6"
"39857","6"
"39859","6"
"39866","6"
"39884","6"
"39890","6"
"39893","6"
"39894","6"
"39896","6"
"39911","6"
"39919","6"
"39920","6"
"39929","6"
"39932","6"
"39934","6"
"39946","6"
"39952","6"
"39953","6"
"39955","6"
"39957","6"
"39971","6"
"39980","6"
"39983","6"
"39991","6"
"39992","6"
"39994","6"
"39999","6"
"40006","6"
"40010","6"
"40015","6"
"40016","6"
"40018","6"
"40025","6"
"40041","6"
"40052","6"
"40053","6"
"40068","6"
"40070","6"
"40072","6"
"40075","6"
"40084","6"
"40088","6"
"40090","6"
"40093","6"
"40100","6"
"40101","6"
"40103","6"
"40104","6"
"40108","6"
"40113","6"
"40114","6"
"40115","6"
"40118","6"
"40119","6"
"40120","6"
"40121","6"
"40122","6"
"40125","6"
"40128","6"
"40129","6"
"40130","6"
"40132","6"
"40134","6"
"40138","6"
"40141","6"
"40150","6"
"40163","6"
"40164","6"
"40165","6"
"40166","6"
"40167","6"
"40168","6"
"40170","6"
"40172","6"
"40175","6"
"40176","6"
"40180","6"
"40186","6"
"40199","6"
"40201","6"
"40213","6"
"40215","6"
"40216","6"
"40217","6"
"40219","6"
"40220","6"
"40233","6"
"40246","6"
"40254","6"
"40255","6"
"40257","6"
"40262","6"
"40264","6"
"40271","6"
"40274","6"
"40275","6"
"40276","6"
"40281","6"
"40287","6"
"40289","6"
"40292","6"
"40298","6"
"40299","6"
"40302","6"
"40303","6"
"40304","6"
"40305","6"
"40306","6"
"40307","6"
"40310","6"
"40313","6"
"40314","6"
"40315","6"
"40318","6"
"40320","6"
"40321","6"
"40322","6"
"40328","6"
"40330","6"
"40331","6"
"40335","6"
"40341","6"
"40355","6"
"40357","6"
"40359","6"
"40361","6"
"40362","6"
"40364","6"
"40368","6"
"40371","6"
"40375","6"
"40376","6"
"40377","6"
"40382","6"
"40386","6"
"40387","6"
"40389","6"
"40393","6"
"40397","6"
"40400","6"
"40403","6"
"40405","6"
"40408","6"
"40412","6"
"40416","6"
"40418","6"
"40419","6"
"40420","6"
"40422","6"
"40424","6"
"40425","6"
"40429","6"
"40432","6"
"40433","6"
"40435","6"
"40437","6"
"40438","6"
"40442","6"
"40449","6"
"40451","6"
"40452","6"
"40454","6"
"40455","6"
"40456","6"
"40457","6"
"40459","6"
"40462","6"
"40469","6"
"40479","6"
"40483","6"
"40485","6"
"40494","6"
"40497","6"
"40500","6"
"40503","6"
"40504","6"
"40505","6"
"40514","6"
"40518","6"
"40521","6"
"40522","6"
"40524","6"
"40526","6"
"40529","6"
"40532","6"
"40535","6"
"40539","6"
"40550","6"
"40552","6"
"40554","6"
"40555","6"
"40556","6"
"40557","6"
"40558","6"
"40559","6"
"40565","6"
"40566","6"
"40567","6"
"40569","6"
"40572","6"
"40582","6"
"40584","6"
"40585","6"
"40586","6"
"40587","6"
"40590","6"
"40594","6"
"40595","6"
"40596","6"
"40597","6"
"40598","6"
"40600","6"
"40605","6"
"40615","6"
"40618","6"
"40620","6"
"40621","6"
"40622","6"
"40629","6"
"40640","6"
"40641","6"
"40646","6"
"40649","6"
"40659","6"
"40660","6"
"40661","6"
"40663","6"
"40664","6"
"40665","6"
"40666","6"
"40667","6"
"40670","6"
"40671","6"
"40681","6"
"40682","6"
"40683","6"
"40684","6"
"40686","6"
"40688","6"
"40691","6"
"40696","6"
"40697","6"
"40699","6"
"40700","6"
"40704","6"
"40718","6"
"40719","6"
"40724","6"
"40725","6"
"40731","6"
"40736","6"
"40737","6"
"40738","6"
"40739","6"
"40740","6"
"40743","6"
"40744","6"
"40745","6"
"40750","6"
"40754","6"
"40756","6"
"40761","6"
"40765","6"
"40766","6"
"40770","6"
"40771","6"
"40772","6"
"40773","6"
"40779","6"
"40789","6"
"40793","6"
"40796","6"
"40798","6"
"40805","6"
"40811","6"
"40813","6"
"40815","6"
"40817","6"
"40818","6"
"40826","6"
"40830","6"
"40831","6"
"40833","6"
"40835","6"
"40836","6"
"40838","6"
"40839","6"
"40840","6"
"40846","6"
"40851","6"
"40853","6"
"40855","6"
"40856","6"
"40858","6"
"40867","6"
"40868","6"
"40871","6"
"40872","6"
"40873","6"
"40875","6"
"40877","6"
"40881","6"
"40882","6"
"40883","6"
"40886","6"
"40887","6"
"40888","6"
"40889","6"
"40891","6"
"40893","6"
"40894","6"
"40896","6"
"40898","6"
"40899","6"
"40900","6"
"40902","6"
"40904","6"
"40906","6"
"40907","6"
"40908","6"
"40910","6"
"40911","6"
"40912","6"
"40913","6"
"40914","6"
"40915","6"
"40916","6"
"40919","6"
"40920","6"
"40921","6"
"40923","6"
"40926","6"
"40930","6"
"40931","6"
"40933","6"
"40935","6"
"40939","6"
"40944","6"
"40947","6"
"40953","6"
"40955","6"
"40956","6"
"40959","6"
"40962","6"
"40964","6"
"40971","6"
"40974","6"
"40975","6"
"40978","6"
"40983","6"
"40988","6"
"40991","6"
"40992","6"
"40994","6"
"40995","6"
"40996","6"
"40998","6"
"41000","6"
"41001","6"
"41002","6"
"41003","6"
"41004","6"
"41005","6"
"41006","6"
"41007","6"
"41008","6"
"41009","6"
"41012","6"
"41013","6"
"41015","6"
"41016","6"
"41019","6"
"41021","6"
"41022","6"
"41025","6"
"41026","6"
"41027","6"
"41031","6"
"41033","6"
"41034","6"
"41037","6"
"41038","6"
"41041","6"
"41042","6"
"41043","6"
"41045","6"
"41086","6"
"41093","6"
"41094","6"
"41095","6"
"41096","6"
"41097","6"
"41098","6"
"41105","6"
"41107","6"
"41111","6"
"41112","6"
"41113","6"
"41115","6"
"41116","6"
"41125","6"
"41129","6"
"41134","6"
"41135","6"
"41137","6"
"41139","6"
"41140","6"
"41141","6"
"41146","6"
"41147","6"
"41152","6"
"41156","6"
"41157","6"
"41159","6"
"41160","6"
"41164","6"
"41166","6"
"41168","6"
"41169","6"
"41170","6"
"41172","6"
"41177","6"
"41179","6"
"41183","6"
"41185","6"
"41186","6"
"41192","6"
"41193","6"
"41194","6"
"41195","6"
"41196","6"
"41197","6"
"41199","6"
"41200","6"
"41202","6"
"41204","6"
"41206","6"
"41207","6"
"41208","6"
"41209","6"
"41212","6"
"41215","6"
"41216","6"
"41218","6"
"41220","6"
"41224","6"
"41225","6"
"41226","6"
"41230","6"
"41232","6"
"41233","6"
"41236","6"
"41237","6"
"41241","6"
"41243","6"
"41244","6"
"41246","6"
"41247","6"
"41248","6"
"41249","6"
"41250","6"
"41255","6"
"41256","6"
"41262","6"
"41265","6"
"41266","6"
"41268","6"
"41283","6"
"41284","6"
"41288","6"
"41289","6"
"41298","6"
"41299","6"
"41301","6"
"41309","6"
"41311","6"
"41313","6"
"41315","6"
"41317","6"
"41319","6"
"41325","6"
"41331","6"
"41335","6"
"41341","6"
"41345","6"
"41347","6"
"41351","6"
"41358","6"
"41359","6"
"41360","6"
"41362","6"
"41364","6"
"41392","6"
"41393","6"
"41394","6"
"41395","6"
"41399","6"
"41400","6"
"41403","6"
"41405","6"
"41408","6"
"41409","6"
"41411","6"
"41412","6"
"41423","6"
"41424","6"
"41427","6"
"41428","6"
"41441","6"
"41442","6"
"41443","6"
"41444","6"
"41447","6"
"41452","6"
"41453","6"
"41454","6"
"41464","6"
"41469","6"
"41476","6"
"41482","6"
"41483","6"
"41485","6"
"41488","6"
"41495","6"
"41499","6"
"41502","6"
"41504","6"
"41507","6"
"41513","6"
"41516","6"
"41524","6"
"41526","6"
"41527","6"
"41537","6"
"41542","6"
"41543","6"
"41545","6"
"41551","6"
"41553","6"
"41555","6"
"41558","6"
"41563","6"
"41565","6"
"41569","6"
"41571","6"
"41577","6"
"41603","6"
"41605","6"
"41615","6"
"41618","6"
"41621","6"
"41629","6"
"41630","6"
"41642","6"
"41643","6"
"41646","6"
"41647","6"
"41649","6"
"41655","6"
"41663","6"
"41667","6"
"41669","6"
"41680","6"
"41681","6"
"41685","6"
"41687","6"
"41689","6"
"41696","6"
"41698","6"
"41702","6"
"41706","6"
"41708","6"
"41717","6"
"41724","6"
"41726","6"
"41755","6"
"41756","6"
"41758","6"
"41759","6"
"41760","6"
"41763","6"
"41764","6"
"41767","6"
"41768","6"
"41770","6"
"41774","6"
"41785","6"
"41786","6"
"41792","6"
"41793","6"
"41795","6"
"41806","6"
"41821","6"
"41832","6"
"41833","6"
"41834","6"
"41838","6"
"41840","6"
"41841","6"
"41843","6"
"41877","6"
"41878","6"
"41879","6"
"41882","6"
"41883","6"
"41884","6"
"41894","6"
"41896","6"
"41897","6"
"41899","6"
"41901","6"
"41902","6"
"41906","6"
"41910","6"
"41911","6"
"41919","6"
"41929","6"
"41933","6"
"41934","6"
"41942","6"
"41943","6"
"41945","6"
"41954","6"
"41957","6"
"41964","6"
"41976","6"
"41982","6"
"41999","6"
"42001","6"
"42003","6"
"42006","6"
"42007","6"
"42022","6"
"42025","6"
"42027","6"
"42041","6"
"42051","6"
"42052","6"
"42066","6"
"42068","6"
"42071","6"
"42073","6"
"42074","6"
"42075","6"
"42076","6"
"42077","6"
"42078","6"
"42079","6"
"42080","6"
"42081","6"
"42082","6"
"42083","6"
"42085","6"
"42086","6"
"42093","6"
"42094","6"
"42095","6"
"42096","6"
"42097","6"
"42099","6"
"42108","6"
"42121","6"
"42126","6"
"42129","6"
"42140","6"
"42142","6"
"42180","6"
"42231","6"
"42234","6"
"42237","6"
"42240","6"
"42243","6"
"42249","6"
"42250","6"
"42255","6"
"42256","6"
"42260","6"
"42263","6"
"42270","6"
"42273","6"
"42275","6"
"42276","6"
"42277","6"
"42278","6"
"42279","6"
"42283","6"
"42285","6"
"42286","6"
"42287","6"
"42288","6"
"42289","6"
"42290","6"
"42291","6"
"42292","6"
"42293","6"
"42295","6"
"42297","6"
"42298","6"
"42299","6"
"42305","6"
"42306","6"
"42307","6"
"42308","6"
"42318","6"
"42319","6"
"42328","6"
"42339","6"
"42341","6"
"42342","6"
"42343","6"
"42345","6"
"42348","6"
"42349","6"
"42350","6"
"42351","6"
"42352","6"
"42353","6"
"42354","6"
"42355","6"
"42356","6"
"42357","6"
"42360","6"
"42364","6"
"42366","6"
"42368","6"
"42369","6"
"42371","6"
"42372","6"
"42373","6"
"42374","6"
"42375","6"
"42376","6"
"42377","6"
"42380","6"
"42382","6"
"42383","6"
"42384","6"
"42385","6"
"42386","6"
"42387","6"
"42388","6"
"42389","6"
"42390","6"
"42391","6"
"42392","6"
"42393","6"
"42394","6"
"42395","6"
"436","6"
"437","6"
"440","6"
"441","6"
"442","6"
"444","6"
"445","6"
"446","6"
"447","6"
"449","6"
"450","6"
"451","6"
"454","6"
"4736","6"
"4737","6"
"4759","6"
"4773","6"
"4787","6"
"4788","6"
"4795","6"
"4802","6"
"4818","6"
"4819","6"
"4824","6"
"4836","6"
"542","6"
"543","6"
"5802","6"
"605","6"
"606","6"
"612","6"
"638","6"
"701","6"
"702","6"
"706","6"
"707","6"
"708","6"
"709","6"
"711","6"
"712","6"
"713","6"
"716","6"
"719","6"
"720","6"
"721","6"
"722","6"
"723","6"
"727","6"
"728","6"
"758","6"
"7798","6"
"7828","6"
"7842","6"
"863","6"
"8840","6"
"885","6"
"888","6"
"889","6"
"890","6"
"898","6"
"919","6"
"926","6"
"948","6"
