"Id","Rank"
"38123","4"
"38142","1"
"38143","1"
"38144","1"
"38145","1"
"38146","1"
"38147","2"
"38152","1"
"38156","1"
"38159","2"
"38171","4"
"38178","3"
"38184","3"
"38185","2"
"38201","3"
"38203","1"
"38232","1"
"38234","3"
"38238","1"
"38245","2"
"38247","3"
"38248","3"
"38249","3"
"38253","2"
"38257","3"
"38258","3"
"38262","3"
"38263","2"
"38266","2"
"38274","3"
"38276","2"
"38277","4"
"38284","4"
"38296","2"
"38307","2"
"38324","1"
"38355","1"
"38358","3"
"38359","2"
"38363","2"
"38368","2"
"38385","1"
"38392","2"
"38395","1"
"38396","2"
"38397","2"
"38399","2"
"38400","2"
"38404","1"
"38408","4"
"38410","1"
"38414","4"
"38415","4"
"38416","4"
"38417","4"
"38420","3"
"38421","1"
"38422","2"
"38423","2"
"38424","2"
"38425","1"
"38426","2"
"38427","3"
"38428","2"
"38430","3"
"38432","3"
"38433","3"
"38434","3"
"38436","1"
"38442","3"
"38443","3"
"38449","2"
"38450","2"
"38451","1"
"38460","5"
"38469","3"
"38474","1"
"38494","1"
"38495","1"
"38501","1"
"38503","1"
"38507","3"
"38508","1"
"38509","3"
"38510","3"
"38511","3"
"38512","2"
"38513","1"
"38514","3"
"38515","2"
"38516","2"
"38517","1"
"38527","1"
"38535","1"
"38554","2"
"38555","1"
"38564","2"
"38568","2"
"38570","3"
"38588","1"
"38596","2"
"38639","2"
"38641","2"
"38658","1"
"38663","2"
"38679","1"
"38693","1"
"38729","3"
"38732","1"
"38734","1"
"38809","2"
"38813","2"
"38824","2"
"38825","1"
"38826","2"
"38829","1"
"38830","1"
"38831","1"
"38832","1"
"38844","2"
"38855","1"
"38869","1"
"38884","1"
"38905","1"
"38908","1"
"38909","1"
"38911","2"
"38941","2"
"38947","1"
"38948","1"
"38949","1"
"38966","1"
"38972","1"
"38975","3"
"38976","3"
"38977","2"
"38984","1"
"38985","1"
"38992","1"
"39004","1"
"39007","1"
"39010","2"
"39011","2"
"39018","1"
"39022","1"
"39023","1"
"39026","1"
"39032","2"
"39036","2"
"39041","2"
"39042","3"
"39044","2"
"39045","2"
"39060","2"
"39063","2"
"39065","1"
"39066","1"
"39067","2"
"39068","1"
"39070","1"
"39072","2"
"39076","2"
"39078","1"
"39085","1"
"39087","1"
"39088","2"
"39090","2"
"39092","3"
"39109","2"
"39115","1"
"39116","1"
"39119","3"
"39124","3"
"39132","1"
"39134","1"
"39136","2"
"39140","2"
"39141","1"
"39143","1"
"39144","5"
"39149","3"
"39150","1"
"39151","2"
"39152","2"
"39155","3"
"39156","1"
"39159","3"
"39160","2"
"39162","1"
"39163","5"
"39164","2"
"39167","1"
"39168","1"
"39170","3"
"39171","1"
"39172","3"
"39174","2"
"39175","3"
"39176","1"
"39177","1"
"39181","2"
"39182","1"
"39183","1"
"39184","1"
"39185","3"
"39186","1"
"39187","4"
"39190","1"
"39191","2"
"39199","2"
"39200","3"
"39201","4"
"39202","2"
"39203","2"
"39206","2"
"39208","3"
"39220","2"
"39223","4"
"39224","3"
"39228","2"
"39231","3"
"39233","2"
"39237","4"
"39239","2"
"39241","1"
"39254","1"
"39260","2"
"39265","1"
"39276","2"
"39278","2"
"39282","2"
"39289","3"
"39291","1"
"39293","2"
"39296","1"
"39299","1"
"39301","1"
"39302","2"
"39308","3"
"39310","2"
"39311","1"
"39312","1"
"39316","1"
"39320","3"
"39321","2"
"39322","1"
"39323","3"
"39324","3"
"39325","3"
"39326","2"
"39340","4"
"39341","1"
"39342","3"
"39343","3"
"39344","1"
"39349","3"
"39360","4"
"39362","2"
"39363","4"
"39364","2"
"39365","2"
"39366","3"
"39367","3"
"39368","3"
"39369","3"
"39371","1"
"39380","1"
"39381","3"
"39382","1"
"39384","2"
"39385","3"
"39387","3"
"39401","1"
"39409","1"
"39441","1"
"39443","1"
"39444","1"
"39445","1"
"39547","1"
"39552","3"
"39555","2"
"39556","1"
"39561","2"
"39562","3"
"39563","2"
"39566","2"
"39568","3"
"39570","1"
"39573","2"
"39574","2"
"39585","1"
"39597","2"
"39600","2"
"39605","1"
"39607","1"
"39617","1"
"39618","3"
"39628","3"
"39663","2"
"39664","3"
"39693","2"
"39699","3"
"39713","4"
"39719","2"
"39730","2"
"39731","1"
"39742","1"
"39759","2"
"39760","1"
"39771","3"
"39785","1"
"39801","3"
"39821","3"
"39832","1"
"39847","1"
"39848","2"
"39852","3"
"39854","2"
"39857","1"
"39859","1"
"39866","1"
"39884","1"
"39890","3"
"39893","1"
"39894","2"
"39896","2"
"39911","1"
"39919","4"
"39920","3"
"39929","2"
"39932","3"
"39934","3"
"39946","3"
"39952","1"
"39953","2"
"39955","1"
"39957","2"
"39971","2"
"39980","1"
"39983","1"
"39992","2"
"39994","1"
"39999","1"
"40006","1"
"40010","2"
"40015","1"
"40018","3"
"40025","1"
"40041","1"
"40052","1"
"40053","2"
"40068","1"
"40070","1"
"40072","1"
"40075","3"
"40084","2"
"40088","1"
"40090","2"
"40093","1"
"40100","1"
"40103","2"
"40104","1"
"40108","1"
"40113","1"
"40114","1"
"40115","3"
"40118","1"
"40119","2"
"40120","1"
"40121","2"
"40122","1"
"40128","3"
"40129","2"
"40130","2"
"40132","2"
"40134","1"
"40138","1"
"40141","1"
"40150","1"
"40163","1"
"40164","2"
"40165","1"
"40166","2"
"40167","2"
"40168","2"
"40170","3"
"40172","3"
"40175","1"
"40176","3"
"40180","3"
"40186","1"
"40199","3"
"40201","2"
"40215","1"
"40217","1"
"40219","1"
"40220","1"
"40233","1"
"40246","2"
"40255","1"
"40257","1"
"40262","1"
"40264","3"
"40271","3"
"40274","1"
"40275","1"
"40276","3"
"40281","1"
"40287","2"
"40289","1"
"40292","1"
"40298","2"
"40299","1"
"40302","1"
"40303","3"
"40304","1"
"40305","2"
"40306","3"
"40307","2"
"40310","3"
"40313","3"
"40314","1"
"40315","3"
"40318","2"
"40320","2"
"40321","1"
"40328","1"
"40330","2"
"40331","3"
"40335","2"
"40341","3"
"40355","2"
"40357","1"
"40359","2"
"40361","1"
"40362","1"
"40364","1"
"40371","2"
"40375","1"
"40376","1"
"40377","1"
"40382","1"
"40386","1"
"40389","3"
"40393","3"
"40397","2"
"40400","2"
"40403","2"
"40408","3"
"40412","1"
"40416","1"
"40418","1"
"40419","4"
"40420","3"
"40422","3"
"40424","3"
"40425","4"
"40429","2"
"40432","1"
"40433","1"
"40437","1"
"40438","1"
"40442","1"
"40449","1"
"40451","3"
"40452","1"
"40454","1"
"40456","1"
"40457","1"
"40459","1"
"40462","1"
"40469","1"
"40479","3"
"40483","3"
"40485","2"
"40494","1"
"40497","2"
"40500","3"
"40503","4"
"40504","3"
"40505","4"
"40514","2"
"40518","3"
"40521","1"
"40522","2"
"40524","1"
"40526","1"
"40529","3"
"40532","1"
"40535","2"
"40539","1"
"40550","2"
"40552","1"
"40554","2"
"40555","2"
"40556","2"
"40557","1"
"40565","3"
"40566","1"
"40567","2"
"40569","2"
"40572","1"
"40582","2"
"40584","3"
"40585","2"
"40586","2"
"40587","2"
"40590","1"
"40594","2"
"40595","3"
"40596","4"
"40597","3"
"40598","2"
"40600","2"
"40605","3"
"40615","1"
"40618","2"
"40620","3"
"40621","1"
"40622","2"
"40629","2"
"40640","1"
"40641","1"
"40646","1"
"40649","3"
"40659","1"
"40660","1"
"40661","1"
"40663","1"
"40664","1"
"40665","2"
"40666","2"
"40667","1"
"40671","1"
"40681","2"
"40682","1"
"40683","1"
"40688","1"
"40691","1"
"40696","2"
"40697","1"
"40700","1"
"40704","3"
"40718","1"
"40719","1"
"40724","1"
"40725","2"
"40736","1"
"40737","3"
"40738","1"
"40739","1"
"40740","1"
"40743","3"
"40744","4"
"40745","4"
"40750","1"
"40754","1"
"40756","1"
"40761","2"
"40765","2"
"40771","2"
"40772","3"
"40773","3"
"40779","2"
"40789","1"
"40793","3"
"40796","3"
"40798","3"
"40805","1"
"40811","3"
"40813","2"
"40815","3"
"40817","3"
"40818","3"
"40826","3"
"40830","3"
"40831","2"
"40833","2"
"40835","3"
"40836","3"
"40838","2"
"40839","3"
"40840","3"
"40846","3"
"40851","3"
"40853","3"
"40855","2"
"40856","2"
"40858","2"
"40867","2"
"40868","1"
"40871","2"
"40872","3"
"40873","1"
"40875","1"
"40877","2"
"40881","2"
"40882","1"
"40883","2"
"40886","2"
"40887","3"
"40888","2"
"40889","2"
"40891","1"
"40893","2"
"40894","1"
"40898","1"
"40899","1"
"40900","1"
"40902","1"
"40904","2"
"40906","1"
"40907","2"
"40908","1"
"40910","1"
"40911","3"
"40912","1"
"40913","2"
"40914","1"
"40915","2"
"40916","3"
"40919","3"
"40920","2"
"40921","1"
"40923","1"
"40926","2"
"40930","3"
"40931","3"
"40933","2"
"40935","2"
"40939","2"
"40944","1"
"40947","2"
"40953","1"
"40955","2"
"40956","2"
"40959","2"
"40962","2"
"40964","2"
"40971","2"
"40974","3"
"40975","1"
"40978","2"
"40983","2"
"40988","1"
"40991","1"
"40992","1"
"40995","3"
"40996","1"
"40998","3"
"41000","2"
"41001","2"
"41002","2"
"41003","1"
"41004","1"
"41005","1"
"41006","3"
"41007","2"
"41008","1"
"41009","2"
"41012","3"
"41013","2"
"41015","1"
"41016","1"
"41019","1"
"41021","3"
"41022","1"
"41025","1"
"41026","1"
"41027","2"
"41031","2"
"41033","2"
"41034","3"
"41037","1"
"41038","2"
"41041","4"
"41042","1"
"41043","1"
"41045","1"
"41086","1"
"41093","1"
"41094","3"
"41095","3"
"41097","1"
"41098","1"
"41105","3"
"41107","1"
"41111","1"
"41112","1"
"41113","1"
"41115","1"
"41116","2"
"41125","2"
"41129","1"
"41134","3"
"41135","3"
"41137","1"
"41139","2"
"41140","2"
"41141","3"
"41146","2"
"41147","3"
"41152","2"
"41156","2"
"41157","3"
"41159","2"
"41160","2"
"41164","2"
"41168","3"
"41169","2"
"41170","2"
"41172","2"
"41177","5"
"41179","2"
"41183","4"
"41185","1"
"41186","1"
"41192","1"
"41193","3"
"41195","3"
"41196","2"
"41197","2"
"41199","4"
"41200","1"
"41202","1"
"41204","1"
"41206","3"
"41207","3"
"41208","3"
"41209","4"
"41212","1"
"41215","1"
"41216","1"
"41218","1"
"41224","1"
"41225","1"
"41226","3"
"41230","1"
"41232","1"
"41233","1"
"41236","1"
"41237","1"
"41241","3"
"41243","1"
"41244","1"
"41246","2"
"41247","1"
"41248","1"
"41250","1"
"41255","1"
"41256","2"
"41262","1"
"41265","2"
"41266","3"
"41268","2"
"41283","2"
"41284","1"
"41288","2"
"41289","2"
"41298","2"
"41299","1"
"41301","4"
"41309","1"
"41313","1"
"41315","2"
"41317","3"
"41319","3"
"41325","3"
"41331","1"
"41335","1"
"41341","1"
"41345","4"
"41347","5"
"41351","1"
"41358","3"
"41359","2"
"41360","2"
"41362","1"
"41364","1"
"41392","1"
"41393","1"
"41394","2"
"41395","1"
"41403","1"
"41405","2"
"41408","2"
"41409","3"
"41411","3"
"41423","3"
"41424","2"
"41427","1"
"41428","1"
"41442","2"
"41443","1"
"41444","1"
"41447","1"
"41452","2"
"41453","3"
"41454","3"
"41464","1"
"41469","4"
"41476","5"
"41482","3"
"41483","2"
"41485","2"
"41488","1"
"41495","1"
"41499","2"
"41502","2"
"41504","3"
"41507","1"
"41513","1"
"41516","1"
"41524","3"
"41526","3"
"41527","4"
"41537","1"
"41542","1"
"41543","1"
"41545","1"
"41553","1"
"41555","1"
"41558","1"
"41563","1"
"41565","1"
"41569","1"
"41571","1"
"41577","4"
"41603","4"
"41605","3"
"41615","3"
"41618","1"
"41621","1"
"41629","2"
"41630","4"
"41642","1"
"41643","2"
"41646","1"
"41647","1"
"41649","3"
"41655","1"
"41663","1"
"41667","2"
"41669","1"
"41680","2"
"41681","3"
"41685","1"
"41687","1"
"41689","3"
"41696","1"
"41698","3"
"41702","1"
"41706","1"
"41708","1"
"41717","2"
"41724","1"
"41726","2"
"41755","1"
"41756","2"
"41758","1"
"41759","2"
"41763","1"
"41764","1"
"41767","1"
"41768","1"
"41770","1"
"41774","2"
"41785","2"
"41786","2"
"41792","1"
"41795","1"
"41806","3"
"41821","1"
"41832","1"
"41833","3"
"41834","2"
"41838","3"
"41840","1"
"41841","4"
"41843","1"
"41877","2"
"41878","3"
"41879","2"
"41882","2"
"41883","3"
"41884","4"
"41894","3"
"41896","1"
"41897","1"
"41902","1"
"41906","3"
"41910","2"
"41911","1"
"41919","1"
"41929","2"
"41933","2"
"41942","1"
"41943","1"
"41945","3"
"41954","1"
"41964","2"
"41976","2"
"41982","1"
"41999","2"
"42001","2"
"42003","2"
"42006","2"
"42007","1"
"42022","2"
"42025","3"
"42041","3"
"42051","2"
"42052","2"
"42066","2"
"42068","2"
"42073","2"
"42074","3"
"42075","1"
"42076","1"
"42077","1"
"42078","1"
"42079","3"
"42080","2"
"42081","2"
"42082","1"
"42083","1"
"42085","2"
"42086","2"
"42093","3"
"42094","3"
"42095","4"
"42096","3"
"42097","1"
"42099","1"
"42108","2"
"42121","2"
"42126","1"
"42129","1"
"42140","2"
"42142","1"
"42180","1"
"42231","2"
"42234","1"
"42237","3"
"42240","2"
"42243","2"
"42249","2"
"42250","2"
"42255","2"
"42256","1"
"42260","3"
"42263","2"
"42270","1"
"42273","1"
"42275","1"
"42276","2"
"42277","1"
"42278","3"
"42279","2"
"42283","3"
"42285","2"
"42286","1"
"42287","2"
"42288","1"
"42289","3"
"42290","3"
"42291","2"
"42292","3"
"42293","2"
"42295","3"
"42297","2"
"42298","2"
"42299","3"
"42307","1"
"42308","1"
"42318","2"
"42319","2"
"42328","1"
"42339","1"
"42341","3"
"42342","3"
"42343","2"
"42345","1"
"42348","2"
"42349","2"
"42350","1"
"42352","3"
"42353","3"
"42354","2"
"42355","2"
"42356","2"
"42357","3"
"42360","3"
"42364","2"
"42366","2"
"42368","2"
"42369","1"
"42371","2"
"42372","1"
"42373","2"
"42375","2"
"42376","2"
"42377","2"
"42380","4"
"42382","3"
"42383","1"
"42384","1"
"42385","4"
"42386","1"
"42387","1"
"42388","2"
"42389","2"
"42391","1"
"42392","1"
"42393","1"
"42395","1"
"436","2"
"437","3"
"441","2"
"442","2"
"444","3"
"445","2"
"446","1"
"447","2"
"450","1"
"451","2"
"454","1"
"4736","2"
"4737","2"
"4759","1"
"4773","2"
"4787","1"
"4788","2"
"4795","3"
"4802","2"
"4818","3"
"4819","1"
"4824","3"
"4836","4"
"542","3"
"543","2"
"5802","2"
"605","1"
"606","1"
"612","2"
"638","2"
"701","1"
"702","1"
"706","1"
"707","1"
"709","1"
"711","3"
"712","1"
"716","2"
"719","1"
"720","2"
"721","1"
"722","2"
"723","2"
"727","1"
"728","1"
"758","1"
"7798","4"
"7828","3"
"7842","2"
"863","1"
"8840","1"
"888","3"
"889","2"
"890","3"
"898","2"
"919","2"
"926","1"
"948","1"
